Year,Date,SectionID,text,fallacy,subcategory,Speaker,real_date
2012,16Oct,4,"Katherine, I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter bill, whether he supported it? He said, ""I'll get back to you."" And that's not the kind of advocacy that women need in any economy.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
2012,16Oct,4,"Katherine, I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter bill, whether he supported it? He said, ""I'll get back to you."" And that's not the kind of advocacy that women need in any economy.",AppealtoAuthority,False Authority,OBAMA,16 10 2012
1980,21Sep,2,a total misunderstanding,AppealtoEmotion,Loaded Language,ANDERSON,21 9 1980
1980,21Sep,2,a total misunderstanding,AppealtoEmotion,Loaded Language,ANDERSON,21 9 1980
1980,21Sep,2,a total misunderstanding,AppealtoEmotion,Loaded Language,ANDERSON,21 9 1980
1980,21Sep,2,I would rather see us reduce the consumption of imported oil than have to send American boys to fight in the Persian Gulf.,AppealtoEmotion,Appeal to pity,ANDERSON,21 9 1980
1976,22Oct,6,a heroic and brave and very outstanding leader of the military,AppealtoEmotion,Loaded Language,FORD,22 10 1976
1976,22Oct,6,"Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.",AdHominem,Ad hominem,FORD,22 10 1976
1992,15Oct,4,I'll take the pledge because I know the American people want to talk about issues and not tabloid journalism.,AppealtoEmotion,Flag waving,PEROT,15 10 1992
1992,15Oct,4,I'll take the pledge because I know the American people want to talk about issues and not tabloid journalism.,AppealtoEmotion,Flag waving,PEROT,15 10 1992
1992,15Oct,4,"I've got 5.5 million hard-working people who put me on the ballot, and I belong to them.",AppealtoEmotion,Flag waving,PEROT,15 10 1992
1992,15Oct,4,"I've got 5.5 million hard-working people who put me on the ballot, and I belong to them.",AppealtoEmotion,Flag waving,PEROT,15 10 1992
1960,07Oct,8,That's the argument between Mr. Nixon and myself and on that issue the American people have to make their judgment and I think it's a important judgment.,AppealtoAuthority,Appeal to popular opinion,KENNEDY,7 10 1960
1960,07Oct,8,That's the argument between Mr. Nixon and myself and on that issue the American people have to make their judgment and I think it's a important judgment.,AppealtoAuthority,Appeal to popular opinion,KENNEDY,7 10 1960
1960,07Oct,8,That's the argument between Mr. Nixon and myself and on that issue the American people have to make their judgment and I think it's a important judgment.,AppealtoAuthority,Appeal to popular opinion,KENNEDY,7 10 1960
1960,07Oct,8,"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,8,"And I believe this Administration has not met its responsibilities in the last eight years, that our power relative to that of the Communists is declining, that we're facing a very hazardous time in the sixties, and unless the United States begin to move here - unless we start to go ahead - I don't believe that we're going to meet our responsibility to our own people or to the cause of freedom.",Slipperyslope,Slippery slope,KENNEDY,7 10 1960
1960,07Oct,8,"And I believe this Administration has not met its responsibilities in the last eight years, that our power relative to that of the Communists is declining, that we're facing a very hazardous time in the sixties, and unless the United States begin to move here - unless we start to go ahead - I don't believe that we're going to meet our responsibility to our own people or to the cause of freedom.",Slipperyslope,Slippery slope,KENNEDY,7 10 1960
2004,13Oct,7,"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.",AppealtoEmotion,Loaded Language,BUSH,13 10 2004
2004,13Oct,7,"Our health-care system is the envy of the world because we believe in making sure that the decisions are made by doctors and patients, not by officials in the nation's capital.",AppealtoEmotion,Loaded Language,BUSH,13 10 2004
2004,13Oct,7,"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect. One called it fiction. The other called it untrue.",AppealtoAuthority,Without Evidence,KERRY,13 10 2004
2004,13Oct,7,"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect. One called it fiction. The other called it untrue.",AppealtoAuthority,Without Evidence,KERRY,13 10 2004
2004,13Oct,7,"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect. One called it fiction. The other called it untrue.",AppealtoAuthority,Without Evidence,KERRY,13 10 2004
2004,13Oct,7,And just look at other countries that have tried to have federally controlled health care. They have poor-quality health care.,FalseCause,False cause,BUSH,13 10 2004
2004,13Oct,7,And just look at other countries that have tried to have federally controlled health care. They have poor-quality health care.,FalseCause,False cause,BUSH,13 10 2004
2008,15Oct,1,"Americans are hurting right now, and they're angry. They're hurting, and they're angry.",AppealtoEmotion,Loaded Language,MCCAIN,15 10 2008
2008,15Oct,1,"Americans are hurting right now, and they're angry. They're hurting, and they're angry.",AppealtoEmotion,Loaded Language,MCCAIN,15 10 2008
2008,15Oct,1,"Americans are hurting right now, and they're angry. They're hurting, and they're angry.",AppealtoEmotion,Loaded Language,MCCAIN,15 10 2008
2008,15Oct,1,"Americans are hurting right now, and they're angry. They're hurting, and they're angry.",AppealtoEmotion,Loaded Language,MCCAIN,15 10 2008
2008,15Oct,1,"They're innocent victims of greed and excess on Wall Street and as well as Washington, D.C. And they're angry, and they have every reason to be angry.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,"They're innocent victims of greed and excess on Wall Street and as well as Washington, D.C. And they're angry, and they have every reason to be angry.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,"They're innocent victims of greed and excess on Wall Street and as well as Washington, D.C. And they're angry, and they have every reason to be angry.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,the worst financial crisis,AppealtoEmotion,Loaded Language,OBAMA,15 10 2008
2008,15Oct,1,"We need to cut the business tax rate in America. We need to encourage business.  Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,"We need to cut the business tax rate in America. We need to encourage business.  Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,"We need to cut the business tax rate in America. We need to encourage business.  Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,"We need to cut the business tax rate in America. We need to encourage business.  Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",AppealtoEmotion,Flag waving,MCCAIN,15 10 2008
2008,15Oct,1,The catalyst for this housing crisis was the Fannie and Freddie Mae that caused subprime lending situation that now caused the housing market in America to collapse.,FalseCause,False cause,MCCAIN,15 10 2008
2008,15Oct,1,the American dream,Slogans,Slogan,MCCAIN,15 10 2008
1976,06Oct,7,Governor Carter apparently doesn't know the facts.,AdHominem,Ad hominem,FORD,6 10 1976
1976,06Oct,7,Governor Carter apparently doesn't know the facts.,AdHominem,Ad hominem,FORD,6 10 1976
1976,06Oct,7,And when we're weak at home - weaker than all our allies - that weakness weakens the whole free world.,Slipperyslope,Slippery slope,CARTER,6 10 1976
1976,06Oct,7,And when we're weak at home - weaker than all our allies - that weakness weakens the whole free world.,Slipperyslope,Slippery slope,CARTER,6 10 1976
1988,25Sep,4,"Now, that's a certain passion that in my view it's misguided passion.",AppealtoEmotion,Loaded Language,BUSH,25 9 1988
1988,25Sep,4,"Now, that's a certain passion that in my view it's misguided passion.",AppealtoEmotion,Loaded Language,BUSH,25 9 1988
1988,25Sep,4,"Now, that's a certain passion that in my view it's misguided passion.",AppealtoEmotion,Loaded Language,BUSH,25 9 1988
1988,25Sep,4,"Now, that's a certain passion that in my view it's misguided passion.",AppealtoEmotion,Loaded Language,BUSH,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,"I don't think there's any question about that, and I resent it. I resent it.",AppealtoEmotion,Loaded Language,DUKAKIS,25 9 1988
1988,25Sep,4,And I think I'm more in touch with the mainstream of America. They raised the same thing with me on the Pledge of Allegiance.,AppealtoAuthority,Appeal to popular opinion,BUSH,25 9 1988
1988,25Sep,4,And I think I'm more in touch with the mainstream of America. They raised the same thing with me on the Pledge of Allegiance.,AppealtoAuthority,Appeal to popular opinion,BUSH,25 9 1988
1988,25Sep,4,And I think I'm more in touch with the mainstream of America. They raised the same thing with me on the Pledge of Allegiance.,AppealtoAuthority,Appeal to popular opinion,BUSH,25 9 1988
1988,25Sep,4,"You see, I'd have found a way to sign that bill. Governor Thompson of Illinois did.",AppealtoAuthority,Without Evidence,BUSH,25 9 1988
1988,25Sep,4,"You see, I'd have found a way to sign that bill. Governor Thompson of Illinois did.",AppealtoAuthority,Without Evidence,BUSH,25 9 1988
2004,05Oct,2,We need to battle them overseas so we don't have to battle them here at home.,AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,2,We need to battle them overseas so we don't have to battle them here at home.,AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,2,He is responsible for most of the major car bombings that have killed or maimed thousands of people.,AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,2,He's the one you will see on the evening news beheading hostages.,AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,2,"The problem we have is that, if you look at his record, he doesn't display the qualities of somebody who has conviction.",AdHominem,Ad hominem,CHENEY,5 10 2004
2004,05Oct,2,"This is relevant, because he was pushing for lifting sanctions when he was CEO of Halliburton.",AdHominem,Circumstantial Ad hominem,EDWARDS,5 10 2004
2004,05Oct,2,"This is relevant, because he was pushing for lifting sanctions when he was CEO of Halliburton.",AdHominem,Circumstantial Ad hominem,EDWARDS,5 10 2004
2004,05Oct,2,"While he was CEO of Halliburton, they paid millions of dollars in fines for providing false information on their company, just like Enron and Ken Lay.",AdHominem,Circumstantial Ad hominem,EDWARDS,5 10 2004
1996,09Oct,9,"Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century.",AppealtoEmotion,Flag waving,KEMP,9 10 1996
1996,09Oct,9,the American dream,Slogans,Slogan,KEMP,9 10 1996
1996,09Oct,9,the American dream,Slogans,Slogan,KEMP,9 10 1996
2004,05Oct,1,The biggest threat we faced today is the possibility of terrorists smuggling a nuclear weapon or a biological agent into one of our own cities and threatening the lives of hundreds of thousands of Americans.,AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,1,this is the man who masterminded the greatest mass murder and terrorist attack in American history.,AppealtoEmotion,Appeal to fear,EDWARDS,5 10 2004
2004,05Oct,1,"And the point is that that's the place where you're most likely to see the terrorists come together with weapons of mass destruction, the deadly technologies that Saddam Hussein had developed and used over the years.",AppealtoEmotion,Appeal to fear,CHENEY,5 10 2004
2004,05Oct,1,the deadly technologies,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,1,the deadly technologies,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,1,chaotic,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,1,deteriorating,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,1,this rosy scenario,AppealtoEmotion,Loaded Language,EDWARDS,5 10 2004
2004,05Oct,1,They're more dangerous today than they were four years ago.,AppealtoEmotion,Appeal to fear,EDWARDS,5 10 2004
2004,05Oct,1,"This vice president has been an advocate for over a decade for lifting sanctions against Iran, the largest state sponsor of terrorism on the planet.",AppealtoEmotion,Appeal to fear,EDWARDS,5 10 2004
2004,05Oct,1,dead wrong,AppealtoEmotion,Loaded Language,CHENEY,5 10 2004
2004,05Oct,1,a complete distortion,AppealtoEmotion,Loaded Language,EDWARDS,5 10 2004
2004,05Oct,1,"Specifically, look at George Tenet, the CIA director's testimony before the Committee on Foreign Relations two years ago when he talked about a 10-year relationship.",AppealtoAuthority,Without Evidence,CHENEY,5 10 2004
2004,05Oct,1,"There are Republican leaders, like John McCain, like Richard Lugar, like Chuck Hagel, who have said Iraq is a mess and it's getting worse.",AppealtoAuthority,Without Evidence,EDWARDS,5 10 2004
2004,05Oct,1,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",AppealtoAuthority,Appeal to popular opinion,EDWARDS,5 10 2004
2004,05Oct,1,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",AppealtoAuthority,Appeal to popular opinion,EDWARDS,5 10 2004
2004,05Oct,1,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",AppealtoAuthority,Appeal to popular opinion,EDWARDS,5 10 2004
2004,05Oct,1,"They saw a man who was strong, who had conviction, who is resolute, who made it very clear that he will do everything that has to be done to find terrorists, to keep the American people safe.",AppealtoAuthority,Appeal to popular opinion,EDWARDS,5 10 2004
2004,05Oct,1,"Your rhetoric, Senator, would be a lot more credible if there was a record to back it up. There isn't.",AdHominem,Ad hominem,CHENEY,5 10 2004
2004,05Oct,1,"Your rhetoric, Senator, would be a lot more credible if there was a record to back it up. There isn't.",AdHominem,Ad hominem,CHENEY,5 10 2004
2004,05Oct,1,"Your rhetoric, Senator, would be a lot more credible if there was a record to back it up. There isn't.",AdHominem,Ad hominem,CHENEY,5 10 2004
2004,05Oct,1,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm.  It's a consistent pattern over time of always being on the wrong side of defense issues.",Slipperyslope,Slippery slope,CHENEY,5 10 2004
2004,05Oct,1,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm.  It's a consistent pattern over time of always being on the wrong side of defense issues.",Slipperyslope,Slippery slope,CHENEY,5 10 2004
2004,05Oct,1,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm.  It's a consistent pattern over time of always being on the wrong side of defense issues.",Slipperyslope,Slippery slope,CHENEY,5 10 2004
2004,05Oct,1,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm.  It's a consistent pattern over time of always being on the wrong side of defense issues.",Slipperyslope,Slippery slope,CHENEY,5 10 2004
2004,05Oct,1,"We heard Senator Kerry say the other night that there ought to be some kind of global test before U.S. troops are deployed preemptively to protect the United States. That's part of a track record that goes back to the 1970s when he ran for Congress the first time and said troops should not be deployed without U.N. approval. Then, in the mid-'80s, he ran on the basis of cutting most of our major defense programs. In 1991, he voted against Desert Storm.  It's a consistent pattern over time of always being on the wrong side of defense issues.",Slipperyslope,Slippery slope,CHENEY,5 10 2004
2016,19Oct,5,"And that's why 10 people who have had that awesome responsibility have come out and, in an unprecedented way, said they would not trust Donald Trump with the nuclear codes or to have his finger on the nuclear button .",AppealtoAuthority,Without Evidence,CLINTON,19 10 2016
2016,19Oct,5,"and admirals, 21 endorsing me, 21 congressional Medal of Honor recipients .",AppealtoAuthority,Without Evidence,TRUMP,19 10 2016
2016,19Oct,5,a liar,AdHominem,"Name-Calling, Labeling",CLINTON,19 10 2016
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,President Bush has taken -- he's the only president in history to do this. He's also the only president in 72 years to lose jobs -- 1. 6 million jobs lost. He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,AppealtoEmotion,,KERRY,13 10 2004
2004,13Oct,3,This president has never once vetoed one bill; the first president in a hundred years not to do that.,AppealtoEmotion,Loaded Language,KERRY,13 10 2004
2004,13Oct,3,This president has never once vetoed one bill; the first president in a hundred years not to do that.,AppealtoEmotion,Loaded Language,KERRY,13 10 2004
2012,16Oct,10,What I will do as president is make sure it's more attractive to come to America again.,AppealtoEmotion,Flag waving,ROMNEY,16 10 2012
2012,16Oct,10,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America.",AppealtoEmotion,Flag waving,ROMNEY,16 10 2012
1996,06Oct,3,"First of all, remember that in this campaign season, since Senator Dole's been a candidate, he has bragged about the fact that he voted against Medicare in the beginning, in 1965, one of only 12 members.",AppealtoEmotion,,CLINTON,6 10 1996
1996,06Oct,3,But it was simply wrong to finance their last scheme to cut Medicare $270 billion to run the risk of it withering on the vine.,AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,3,But it was simply wrong to finance their last scheme to cut Medicare $270 billion to run the risk of it withering on the vine.,AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,3,tearing me apart,AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,3,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it. I wouldn't violate anything my mother said. In fact, we had a conversation about our mothers one day, a very poignant conversation in the White House. I'm concerned about healthcare.",AppealtoAuthority,False Authority,DOLE,6 10 1996
1996,06Oct,3,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it. I wouldn't violate anything my mother said. In fact, we had a conversation about our mothers one day, a very poignant conversation in the White House. I'm concerned about healthcare.",AppealtoAuthority,False Authority,DOLE,6 10 1996
1996,06Oct,3,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it. I wouldn't violate anything my mother said. In fact, we had a conversation about our mothers one day, a very poignant conversation in the White House. I'm concerned about healthcare.",AppealtoAuthority,False Authority,DOLE,6 10 1996
1996,06Oct,3,"It's his trustees, the President's trustees, not mine, who says it's going to go broke.",AppealtoAuthority,Without Evidence,DOLE,6 10 1996
1996,06Oct,3,"But it won't be possible to do, if his tax scheme passes because even his own campaign co-chair, Senator D'Amato, says he'll have to cut Medicare even more than was cut in the bill that I vetoed.",FalseCause,False cause,CLINTON,6 10 1996
1996,06Oct,3,"But it won't be possible to do, if his tax scheme passes because even his own campaign co-chair, Senator D'Amato, says he'll have to cut Medicare even more than was cut in the bill that I vetoed.",FalseCause,False cause,CLINTON,6 10 1996
1996,06Oct,3,"Stop scaring the seniors, Mr. President. You've already spent $45 million scaring seniors and tearing me apart. I think it's time to have a truce.",AdHominem,Circumstantial Ad hominem,DOLE,6 10 1996
1996,06Oct,3,"Stop scaring the seniors, Mr. President. You've already spent $45 million scaring seniors and tearing me apart. I think it's time to have a truce.",AdHominem,Circumstantial Ad hominem,DOLE,6 10 1996
1960,07Oct,11,"In the Truman Administration, six hundred million people went behind the Iron Curtain including the satellite countries of Eastern Europe and Communist China.",FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,"Now, there are people who go to bed hungry in the United States - far less, incidentally, than used to go to bed hungry when we came into power at the end of the Truman Administration.",FalseCause,False cause,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,Slipperyslope,Slippery slope,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,Slipperyslope,Slippery slope,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,Slipperyslope,Slippery slope,NIXON,7 10 1960
1960,07Oct,11,In this Administration we've stopped them at Quemoy and Matsu; we've stopped them in Indochina; we've stopped them in Lebanon; we've stopped them in other parts of the world.,Slipperyslope,Slippery slope,NIXON,7 10 1960
1992,13Oct,1,Those of us who served in Vietnam looked at you as a national hero even before you were awarded the Congressional Medal of Honor.,AppealtoEmotion,Loaded Language,GORE,13 10 1992
1992,13Oct,1,"When the recession came they were like a deer caught in the headlights -- paralyzed into inaction, blinded to the suffering and pain of bankruptcies and people who were unemployed.",AppealtoEmotion,Appeal to pity,GORE,13 10 1992
1992,13Oct,1,"When the recession came they were like a deer caught in the headlights -- paralyzed into inaction, blinded to the suffering and pain of bankruptcies and people who were unemployed.",AppealtoEmotion,Appeal to pity,GORE,13 10 1992
1992,13Oct,1,"When the recession came they were like a deer caught in the headlights -- paralyzed into inaction, blinded to the suffering and pain of bankruptcies and people who were unemployed.",AppealtoEmotion,Appeal to pity,GORE,13 10 1992
1992,13Oct,1,America is the mockery of the world.,AppealtoEmotion,Flag waving,QUAYLE,13 10 1992
1992,13Oct,1,I am here because I have in my brain and in my heart what it takes to lead America through tough times.,AppealtoEmotion,Flag waving,STOCKDALE,13 10 1992
1992,13Oct,1,It is time for a change.,Slogans,Slogan,GORE,13 10 1992
1992,13Oct,1,Bill Clinton does not have the strength nor the character to be president of the US.,AdHominem,Ad hominem,QUAYLE,13 10 1992
1996,06Oct,7,"Thirdly, in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"Thirdly, in Bosnia it's a virtual miracle that there has been no return to war and at least there has now been an election.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,"We provide the leadership and we're going to have to continue to provide the leadership, but let's do it on our terms when our interests are involved and not when somebody blows the whistle at the United Nations.",AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,"Our military is the strongest military in the world. It is the strongest, best prepared, best equipped it has ever been.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"Our military is the strongest military in the world. It is the strongest, best prepared, best equipped it has ever been.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"Our military is the strongest military in the world. It is the strongest, best prepared, best equipped it has ever been.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"Our military is the strongest military in the world. It is the strongest, best prepared, best equipped it has ever been.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"I believe the United States is at peace tonight in part because of the disciplined, careful, effective deployment of our military resources.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"In 1992, before I became President, the Congress passed the Cuba Democracy Act and I enforced it vigorously.",AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,Most people want to see their own doctor. They're going to see their own doctor when Bob Dole is president. We won't threaten anybody.,AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,Most people want to see their own doctor. They're going to see their own doctor when Bob Dole is president. We won't threaten anybody.,AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,Most people want to see their own doctor. They're going to see their own doctor when Bob Dole is president. We won't threaten anybody.,AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,Most people want to see their own doctor. They're going to see their own doctor when Bob Dole is president. We won't threaten anybody.,AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,"this massive, massive takeover by the Federal government",AppealtoEmotion,Loaded Language,DOLE,6 10 1996
1996,06Oct,7,withering on the vine,AppealtoEmotion,Loaded Language,CLINTON,6 10 1996
1996,06Oct,7,"Prime Minister Rabin gave his life because someone in his own country literally hated him for trying to bring peace. I would like to have had a big, organized summit, but those people were killing each other, rapidly, innocent Arab children, innocent Israeli people, they were dying.",AppealtoEmotion,Appeal to pity,CLINTON,6 10 1996
1996,06Oct,7,"Prime Minister Rabin gave his life because someone in his own country literally hated him for trying to bring peace. I would like to have had a big, organized summit, but those people were killing each other, rapidly, innocent Arab children, innocent Israeli people, they were dying.",AppealtoEmotion,Appeal to pity,CLINTON,6 10 1996
